id,source,type_transaction,type_bien,gouvernorat,ville,prix_dt,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,parking,piscine,climatisation,chauffage_central,meuble
tayara_6aa3cbfd648d164e8b884f66,tayara,location,appartement,Ariana,Les Jardins El Menzah 2,1700.0,,,4.0,2.0,0.0,,False,False,False,True,True,False
tayara_6a69bc4204ad34411463795c,tayara,location,appartement,Tunis,Sidi Bou Said,1700.0,,,3.0,2.0,0.0,1er étage,False,True,False,False,True,False
tayara_6a9fcd4ef6b2a7cd2d7d7a84,tayara,location,appartement,Tunis,Centre Urbain Nord,2200.0,,,3.0,3.0,200.0,,False,True,False,True,False,False
tayara_6a896615763dd571fac9575f,tayara,location,appartement,Sousse,Hammam Sousse,1300.0,,,2.0,2.0,0.0,,True,True,False,True,True,True
tayara_6aa3cc2c648d164e8b884f9c,tayara,vente,appartement,Ariana,La Soukra,405000.0,3240.0,125.0,2.0,2.0,125.0,2éme étage,True,True,False,True,True,False
tayara_6aa3d81a648d164e8b88582e,tayara,vente,appartement,Monastir,Monastir,,,,1.0,1.0,,5éme étage,False,False,False,False,False,False
tayara_6aa3cf154e7f635a53a181d7,tayara,vente,appartement,Tunis,Cit Olympique,200000.0,2666.6666666666665,75.0,2.0,1.0,75.0,3ème étage,True,False,False,False,True,False
tayara_6aa3c717648d164e8b884be0,tayara,location,appartement,Ariana,Chotrana 1,1300.0,21.666666666666668,60.0,1.0,1.0,60.0,1er étage,False,True,False,True,True,False
tayara_6aa3d938648d164e8b885917,tayara,location,appartement,Mahdia,Mahdia,1000.0,,,2.0,1.0,140.0,,True,True,False,False,False,False
tayara_6a69f29304ad34411463a835,tayara,vente,appartement,Tunis,Tunis,200000.0,3333.3333333333335,60.0,1.0,1.0,60.0,,False,True,False,False,True,False
tayara_6aa3c51c648d164e8b884abd,tayara,vente,appartement,Tunis,L Aouina,230000.0,2555.5555555555557,90.0,2.0,2.0,90.0,,False,False,False,False,False,False
tayara_6aa3cc38648d164e8b884f9f,tayara,vente,appartement,Tunis,Gammarth,,,133.0,3.0,2.0,133.0,,False,False,False,True,True,False
tayara_6aa3d48f648d164e8b8855ac,tayara,location,appartement,Sousse,Sousse Jawhara,,,,,,,,False,False,False,False,False,False
tayara_6a2964c9b257aa5aca508859,tayara,vente,appartement,Sousse,Sousse,369000.0,2460.0,150.0,2.0,1.0,150.0,,True,True,False,True,True,False
tayara_6aa3c926648d164e8b884d40,tayara,vente,appartement,Nabeul,Klibia,200000.0,1538.4615384615386,130.0,,2.0,130.0,4ème étage,False,False,False,False,False,False
tayara_6aa3cb82648d164e8b884f0a,tayara,vente,appartement,Nabeul,Klibia,140000.0,1473.6842105263158,95.0,1.0,1.0,95.0,1er étage,False,False,False,False,False,False
tayara_6a9bdc0b62d7349f5f05243f,tayara,location,appartement,Tunis,Lac 2,2800.0,,,2.0,2.0,110.0,,False,True,False,False,False,True
tayara_6a0330322257200009c5f8ac,tayara,vente,appartement,Tunis,Tunis,975000.0,3260.8695652173915,299.0,4.0,5.0,299.0,Rez de chaussée,False,True,True,True,True,False
tayara_6978c66cd921b01419d43c46,tayara,vente,appartement,Sousse,Sahloul,349000.0,2423.6111111111113,144.0,3.0,144.0,3.0,,True,False,False,False,True,False
tayara_6aa3d7b54e7f635a53a18803,tayara,location,appartement,Tunis,L Aouina,1620.0,14.464285714285714,112.0,2.0,1.0,112.0,,False,False,False,True,True,True
tayara_6aa3cc4a648d164e8b884fb5,tayara,location,appartement,Tunis,Lac 2,,,110.0,2.0,1.0,110.0,,False,True,False,False,False,False
tayara_6aa3c85a4e7f635a53a17ce3,tayara,location,appartement,Ben Arous,Medina Jedida,3800.0,,,1.0,1.0,60.0,,False,False,False,True,False,False
tayara_6a2d298dec535ff6e155489d,tayara,vente,appartement,Sousse,Sahloul,339000.0,2511.1111111111113,135.0,2.0,1.0,135.0,,True,True,False,False,False,False
tayara_6a4ccb3a4956ba003a3b266c,tayara,location,appartement,Ariana,Cite Ennkhilet,1049.0,,,2.0,1.0,70.0,,False,True,False,False,False,False
tayara_6a9aaafa62d7349f5f049e26,tayara,location,appartement,Tunis,Tunis,1000.0,12.820512820512821,78.0,2.0,1.0,78.0,1er étage,False,False,False,False,True,False
tayara_6aa3d10c4e7f635a53a18343,tayara,location,appartement,Tunis,L Aouina,,,80.0,1.0,1.0,80.0,,False,True,False,True,True,False
tayara_6aa3c5a74e7f635a53a17b3f,tayara,vente,appartement,Ben Arous,Medina Jedida,,,,2.0,2.0,114.0,,False,True,False,False,False,False
tayara_6a92a8a9b6ae14216f5b6ad3,tayara,location,appartement,Ariana,Ennasr,,,,,3.0,500.0,,False,False,False,True,True,False
tayara_6aa3bd26648d164e8b884577,tayara,location,appartement,Tunis,Le Bardo,,,,3.0,1.0,110.0,1er étage,False,True,False,False,True,False
tayara_6a9ee1c262d7349f5f068683,tayara,location,appartement,Ariana,Ennasr,1380.0,,,1.0,1.0,100.0,,False,True,False,False,False,False
tayara_6aa3c35a648d164e8b8849b7,tayara,vente,appartement,Tunis,Ain Zaghouen,180000.0,,,2.0,1.0,90.0,,False,False,False,False,True,False
tayara_6aa34d61648d164e8b882292,tayara,location,appartement,Ariana,Chotrana 2,,,,,1.0,,,False,False,False,False,False,False
tayara_6a9bcc48f6b2a7cd2d7bce0a,tayara,location,appartement,Sousse,Hammam Sousse,1000.0,,,2.0,1.0,100.0,2éme étage,False,False,False,True,False,True
tayara_6a7d89459b2a9eb2caa1ca98,tayara,location,appartement,Ariana,Ennasr,1200.0,,,1.0,1.0,65.0,,False,True,False,False,False,True
tayara_6aa3b295648d164e8b883f73,tayara,location,appartement,Nabeul,Mrezga,1000.0,,,3.0,3.0,150.0,RDC,False,False,False,True,True,False
tayara_6aa3b5cd648d164e8b884151,tayara,location,appartement,Ariana,La Soukra,,,,1.0,1.0,60.0,,False,True,False,False,True,False
tayara_6a90053f33f4b02206bb327c,tayara,location,appartement,Tunis,Tunis,,,,1.0,1.0,50.0,rdc,False,False,False,True,False,True
tayara_6aa3c0e64e7f635a53a17861,tayara,vente,appartement,Ben Arous,Ezzahra,120000.0,,,2.0,1.0,80.0,,False,False,False,False,False,False
tayara_6aa38a414e7f635a53a16309,tayara,location,appartement,Ariana,Riadh Andalous,2000.0,,,2.0,2.0,100.0,,False,False,False,True,False,True
tayara_6a84217f374b022e6dcc0606,tayara,location,appartement,Ariana,Ennasr,1650.0,,,3.0,2.0,160.0,,False,True,False,False,False,False
tayara_6aa3c2644e7f635a53a17971,tayara,location,appartement,Ariana,La Soukra,2000.0,13.333333333333334,150.0,3.0,3.0,150.0,2ème étage,False,True,False,True,True,False
tayara_6a291508b257aa5aca503d71,tayara,location,appartement,Ariana,Ennasr,,,,2.0,2.0,100.0,,False,True,False,False,False,False
tayara_6aa3c4204e7f635a53a17a82,tayara,location,appartement,Sousse,Sahloul,,,,1.0,1.0,,,False,False,False,False,False,True
tayara_6aa3c2f3648d164e8b884953,tayara,vente,appartement,Tunis,L Aouina,255000.0,3805.9701492537315,67.0,1.0,1.0,62.0,,False,True,False,False,False,False
tayara_6aa3be024e7f635a53a176b6,tayara,location,appartement,Tunis,La Marsa,3000.0,,,2.0,2.0,150.0,RDC,False,True,False,False,False,False
tayara_6a6c5b5bf1282c6658e081ae,tayara,location,appartement,Tunis,L Aouina,1200.0,,,1.0,1.0,,,False,True,False,False,False,False
tayara_6aa39585648d164e8b8834bd,tayara,location,appartement,Ariana,Ariana Essoughra,,,,2.0,1.0,100.0,,False,False,False,False,False,False
tayara_6a3a928cb2b93a99b9768fbb,tayara,vente,appartement,Sousse,Khzema,440000.0,3520.0,125.0,3.0,3.0,125.0,,True,True,False,False,False,False
tayara_6aa3bf89648d164e8b88472a,tayara,location,appartement,Monastir,Monastir,,,,1.0,1.0,,,False,False,True,False,False,False
tayara_6a4ce3e37b31d9554f383746,tayara,vente,appartement,Tunis,L Aouina,340000.0,4594.594594594595,74.0,2.0,1.0,,RDC,False,True,False,True,True,False
tayara_697c7928dce8e6dd78b33361,tayara,location,appartement,Tunis,Tunis,1200.0,,,2.0,1.0,95.0,,False,False,False,True,True,True
tayara_6a9bd186f6b2a7cd2d7bd044,tayara,location,appartement,Ariana,Ennasr,1500.0,,,3.0,2.0,145.0,,False,False,False,False,False,False
tayara_6a95570a33f4b02206bd5b53,tayara,location,appartement,Monastir,Monastir,,,,2.0,2.0,125.0,,False,False,False,False,False,False
tayara_6aa334974e7f635a53a149f3,tayara,vente,appartement,Tunis,L Aouina,229000.0,,,2.0,1.0,86.0,,False,False,False,False,False,False
tayara_6aa30622648d164e8b87f7a7,tayara,vente,appartement,Tunis,Bab Souika,58000.0,1288.888888888889,45.0,1.0,1.0,45.0,,False,False,False,False,False,False
tayara_6aa2d394648d164e8b87d6c6,tayara,location,appartement,Tunis,Tunis,1470.0,,,1.0,1.0,40.0,,False,False,False,False,False,False
tayara_6a60c9ed4956ba003a45e288,tayara,location,appartement,Tunis,Le Bardo,,,,3.0,2.0,145.0,3éme étage,True,True,False,False,True,False
tayara_6a9ecc8962d7349f5f067af8,tayara,location,appartement,Tunis,L Aouina,1150.0,17.692307692307693,65.0,1.0,1.0,65.0,,True,False,False,True,True,False
tayara_6aa32ce5648d164e8b881443,tayara,vente,appartement,Tunis,L Aouina,250000.0,3424.6575342465753,73.0,1.0,1.0,73.0,1er étage,True,True,False,True,True,False
tayara_68b8756c711369bbe4f799c0,tayara,vente,appartement,Tunis,Tunis,2215000.0,,,2.0,1.0,85.0,3éme étage,False,True,False,False,True,False
tayara_6a86d3cd86fe4424fc34c5ea,tayara,location,appartement,Tunis,La Marsa,1500.0,,,2.0,1.0,,,False,False,False,False,False,False
tayara_6aa2d14d4e7f635a53a10576,tayara,location,appartement,Nabeul,Mrezga,1850.0,,,3.0,3.0,150.0,,True,True,True,True,False,True
tayara_6aa2e2da648d164e8b87e0f6,tayara,location,appartement,Tunis,Tunis,,,,,2.0,,rez-de-chaussée,False,False,False,False,False,False
tayara_69da2dc725a6db48ab19f1cf,tayara,vente,appartement,Tunis,Le Bardo,270000.0,,,2.0,1.0,100.0,,True,True,False,False,True,False
tayara_6a7c7c64303f47f0a02be471,tayara,location,appartement,Tunis,Jardins De Carthage,2800.0,,,2.0,2.0,1.0,rez-de-chaussée,False,True,False,False,False,False
tayara_6aa2cab84e7f635a53a1019c,tayara,location,appartement,Mahdia,Mahdia,,,,2.0,1.0,60.0,,False,False,False,False,False,False
tayara_6aa329c5648d164e8b88127c,tayara,vente,appartement,Tunis,L Aouina,250000.0,3424.6575342465753,73.0,1.0,1.0,73.0,1er étage,True,True,False,True,True,False
tayara_6aa30530648d164e8b87f70c,tayara,vente,appartement,Manouba,Denden,174000.0,1740.0,100.0,3.0,3.0,100.0,rez-de-chaussée,False,False,False,False,False,False
tayara_6aa2e2314e7f635a53a110de,tayara,vente,appartement,Tunis,La Marsa,580000.0,3536.5853658536585,164.0,3.0,2.0,,,False,True,False,False,False,False
tayara_6aa2cb31648d164e8b87d139,tayara,location,appartement,Tunis,Gammarth,5500.0,,,2.0,2.0,150.0,,False,False,True,False,False,True
tayara_6aa2f9a3648d164e8b87ef96,tayara,vente,appartement,Ben Arous,Hammam Lif,220000.0,,,3.0,2.0,2.0,,False,False,False,False,False,False
tayara_6aa2d9244e7f635a53a10af6,tayara,location,appartement,Sousse,Sousse Corniche,,,,,1.0,70.0,,False,False,False,False,False,True
tayara_6aa2d509648d164e8b87d7c7,tayara,location,appartement,Ariana,Riadh Andalous,1500.0,,,2.0,2.0,118.0,,False,True,False,False,True,True
tayara_6aa3388d4e7f635a53a14bf0,tayara,vente,appartement,Tunis,Carthage,740000.0,4043.7158469945357,183.0,3.0,2.0,,,False,True,False,False,False,False
tayara_6a04574be853e69bec011d12,tayara,vente,appartement,Tunis,Le Bardo,195000.0,,,2.0,2.0,96.0,3éme étage,True,True,False,False,True,False
tayara_6aa324084e7f635a53a14088,tayara,location,appartement,Tunis,Cit Ennasr 2,,,,1.0,1.0,80.0,,False,False,False,False,False,False
tayara_6aa328b1648d164e8b8811e4,tayara,location,appartement,Tunis,L Aouina,1400.0,,,1.0,1.0,79.0,,False,False,False,False,False,False
tayara_6aa2d2944e7f635a53a1066e,tayara,location,appartement,Mahdia,Mahdia,,,,,1.0,50.0,,True,False,False,False,False,False
tayara_6a9c06fe62d7349f5f053e3a,tayara,location,appartement,Tunis,Le Bardo,1250.0,,,2.0,1.0,90.0,,True,False,False,True,False,False
tayara_6aa2d81e4e7f635a53a10a38,tayara,location,appartement,Tunis,Centre Ville Lafayette,,,,2.0,1.0,70.0,1er étage,False,False,False,False,False,False
tayara_69209a1c265523b710e92328,tayara,vente,appartement,Tunis,Le Bardo,2210000.0,,,3.0,1.0,95.0,3éme étage,True,False,False,False,True,False
tayara_6a9572c5b6ae14216f5c88cd,tayara,location,appartement,Tunis,Le Bardo,1150.0,,,2.0,1.0,100.0,1er étage,False,False,False,False,True,False
tayara_6a4e2b2b7b31d9554f38f37e,tayara,vente,appartement,Sousse,Hammam Sousse,660000.0,5500.0,120.0,2.0,2.0,120.0,,False,True,False,True,True,False
tayara_68088fb6c1f8f57898df9aa0,tayara,location,appartement,Ariana,Cit Ennasr 2,,,,,1.0,90.0,,False,True,False,True,False,False
tayara_6aa2a160648d164e8b87ae6f,tayara,location,appartement,Ariana,Raoued,,,,2.0,1.0,120.0,,False,False,False,False,False,False
tayara_6a5bd6e24956ba003a43a04c,tayara,vente,appartement,Tunis,L Aouina,550000.0,3793.103448275862,145.0,3.0,2.0,140.0,rez de chaussée,False,True,False,False,True,False
tayara_6aa2a4b3648d164e8b87b0a0,tayara,location,appartement,Ariana,Raoued,,,,2.0,1.0,120.0,,False,False,False,False,False,False
tayara_6aa2c5b5648d164e8b87cda2,tayara,vente,appartement,Mahdia,Mahdia,349000.0,3795.9538829671524,91.94,2.0,1.0,94.0,,False,True,False,False,False,False
tayara_6aa2c2e44e7f635a53a0fc16,tayara,location,appartement,Sousse,Kala Sghira,,,80.0,2.0,1.0,80.0,,False,False,False,False,False,False
tayara_6716476b1cde9a414facc4ec,tayara,location,appartement,Ariana,Cit Ennasr 2,,,,,1.0,80.0,,False,False,False,True,False,True
tayara_6aa2b23f4e7f635a53a0ed52,tayara,vente,appartement,Nabeul,Mrezga,282000.0,,,2.0,1.0,80.0,6ème étage,False,False,True,False,False,False
tayara_6a30081414106929dedc3f09,tayara,vente,appartement,Sousse,Sousse,367000.0,3058.3333333333335,120.0,3.0,2.0,115.0,,True,False,True,False,False,False
tayara_6aa2ab294e7f635a53a0e7c9,tayara,location,appartement,Tunis,L Aouina,,,,1.0,1.0,65.0,,False,False,False,True,False,False
tayara_6aa2b389648d164e8b87bd19,tayara,location,appartement,Sousse,Sousse Mdina,1500.0,,,3.0,3.0,,,True,False,False,True,True,False
tayara_67f4102aca3467b14e7705b3,tayara,location,appartement,Ariana,Cit Ennasr 2,,,,,1.0,80.0,,False,True,False,True,False,False
tayara_6a9adb69f6b2a7cd2d7b6a81,tayara,location,appartement,Tunis,Tunis,,,,1.0,1.0,60.0,,False,False,False,True,False,True
tayara_6a0b22632257200009c970c1,tayara,location,appartement,Tunis,Tunis,2200.0,,,1.0,1.0,80.0,,False,False,False,True,True,True
tayara_6aa2b36a648d164e8b87bcfa,tayara,vente,appartement,Tunis,Ezzouhour,120000.0,,,2.0,1.0,80.0,3ème étage,False,False,False,False,False,False
tayara_6aa2b8494e7f635a53a0f249,tayara,location,appartement,Sousse,Hammam Sousse,,,120.0,,1.0,120.0,rdc,False,False,False,True,False,False
tayara_6aa2bc9d4e7f635a53a0f66e,tayara,vente,appartement,Nabeul,Klibia,180000.0,1714.2857142857142,105.0,,1.0,105.0,3ème étage,False,False,False,False,False,False
tayara_6a6cb8fa6ef0e97a6c13a5e2,tayara,location,appartement,Sousse,Hammam Sousse,1600.0,20.0,80.0,1.0,1.0,80.0,,False,True,False,True,False,True
tayara_6a9819c6b6ae14216f5de729,tayara,location,appartement,Nabeul,Hammamet,1800.0,,,3.0,3.0,212.0,rez-de-chaussée,False,True,True,False,False,False
tayara_6784b77aed6f33de58c10480,tayara,location,appartement,Ariana,Cit Ennasr 2,,,,3.0,3.0,170.0,,False,False,False,True,False,True
tayara_6aa2b421648d164e8b87bd87,tayara,location,appartement,Sousse,Sousse Riadh,5800.0,,,2.0,80.0,,,False,False,False,False,False,True
tayara_6aa2a8994e7f635a53a0e593,tayara,location,appartement,Tunis,L Aouina,,,,1.0,1.0,60.0,,False,False,False,True,False,False
tayara_6a66fe4f04ad34411461f6df,tayara,location,appartement,Tunis,Cit Ennasr 2,,,,1.0,1.0,70.0,,False,True,False,True,False,True
tayara_6aa2a126648d164e8b87ae4b,tayara,vente,appartement,Ariana,Raoued,,,580.0,3.0,6.0,580.0,,False,False,False,False,False,False
tayara_675aec6a6f1aee318c55b3b9,tayara,location,appartement,Ariana,Cit Ennasr 2,,,,4.0,3.0,150.0,Rdc,False,True,False,True,True,True
tayara_6aa2a6174e7f635a53a0e37e,tayara,location,appartement,Sfax,Sfax,,,,,1.0,100.0,,False,False,False,False,False,True
tayara_6aa28a74648d164e8b879f26,tayara,location,appartement,Tunis,L Aouina,,,,,1.0,60.0,,False,False,False,False,False,False
tayara_6aa281e74e7f635a53a0c94c,tayara,location,appartement,Sousse,Sahloul,1100.0,,,1.0,1.0,86.0,,True,False,False,False,False,True
tayara_6aa27fb7648d164e8b879685,tayara,vente,appartement,Tunis,Tunis,350000.0,2364.864864864865,148.0,3.0,3.0,148.0,,True,False,False,False,False,False
tayara_6a4b6e047b31d9554f374879,tayara,location,appartement,Tunis,Cit Jardin,1600.0,,,,1.0,70.0,,False,False,False,False,False,True
tayara_6aa28d244e7f635a53a0d2a7,tayara,location,appartement,Ariana,Cit Ennasr 2,1800.0,,,3.0,2.0,0.0,,False,False,False,False,True,False
tayara_6a43a9c4b3da6e91fdc0ba73,tayara,location,appartement,Tunis,El Manar 2,2500.0,,,,2.0,250.0,,False,False,False,False,False,True
tayara_6aa281a1648d164e8b8797e0,tayara,location,appartement,Tunis,El Omrane Suprieur,,,,1.0,1.0,,,False,False,False,False,False,False
tayara_6aa298514e7f635a53a0da91,tayara,location,appartement,Nabeul,Hammamet,,,,0.0,1.0,50.0,,False,False,False,False,False,True
tayara_6a7b1d49303f47f0a02b148c,tayara,location,appartement,Tunis,Ain Zaghouen,,,49.02,1.0,1.0,2.0,5éme étage,False,True,False,False,True,False
tayara_6aa283f84e7f635a53a0cb29,tayara,location,appartement,Mahdia,Mahdia,,,,,2.0,80.0,,False,False,False,False,False,False
tayara_6aa28db34e7f635a53a0d302,tayara,location,appartement,Mahdia,Mahdia,,,,1.0,1.0,70.0,,False,False,False,False,False,False
tayara_68e913513e7ffb8ac157f3a2,tayara,vente,appartement,Nabeul,Mrezga,285000.0,5000.0,57.0,1.0,1.0,57.0,,True,True,True,True,False,False
tayara_6aa292734e7f635a53a0d632,tayara,location,appartement,Ben Arous,Ezzahra,,,,2.0,1.0,90.0,rez-de-chaussée,False,False,False,False,True,False
tayara_6a92b8d433f4b02206bc592a,tayara,location,appartement,Tunis,Hraria,,,,2.0,1.0,80.0,,False,True,False,True,False,False
tayara_6aa2890f4e7f635a53a0cf7a,tayara,location,appartement,Tunis,La Marsa,1500.0,15.0,100.0,2.0,1.0,100.0,,False,False,False,True,True,False
tayara_6a745592f1282c6658e4cba7,tayara,location,appartement,Nabeul,Mrezga,1300.0,,,2.0,2.0,84.0,,True,False,True,True,False,True
tayara_6aa28a774e7f635a53a0d07d,tayara,location,appartement,Ariana,Ennasr,1600.0,,,2.0,2.0,1.0,,False,True,False,True,True,True
tayara_6aa293bf4e7f635a53a0d715,tayara,location,appartement,Ben Arous,Ezzahra,1100.0,,,3.0,2.0,130.0,,False,True,False,False,True,False
tayara_6aa29ec24e7f635a53a0dee2,tayara,location,appartement,Ariana,Chotrana 3,3000.0,,,3.0,3.0,210.0,,False,True,True,True,True,False
tayara_698f281a6cd42e2d7b6ceef9,tayara,vente,appartement,Ariana,La Soukra,340000.0,2165.605095541401,157.0,3.0,3.0,,,False,True,False,False,False,False
tayara_6aa28757648d164e8b879cc5,tayara,location,appartement,Ariana,Riadh Andalous,1200.0,,,3.0,3.0,0.0,1er  étage,False,False,False,False,True,False
tayara_6aa295a84e7f635a53a0d891,tayara,vente,appartement,Ariana,La Soukra,289000.0,3802.6315789473683,76.0,1.0,1.0,96.0,,False,True,False,True,True,False
tayara_6a3a5a03b2b93a99b9765f61,tayara,vente,appartement,Monastir,Monastir,26500.0,,,2.0,1.0,1.0,5éme étage,False,True,False,False,False,False
tayara_6aa28408648d164e8b8799cc,tayara,location,appartement,Sousse,Sahloul,,,,1.0,1.0,75.0,,False,True,False,False,False,False
tayara_6aa29817648d164e8b87a850,tayara,location,appartement,Tunis,Tunis,,,,1.0,1.0,65.0,,True,True,False,False,False,False
tayara_6aa2824a4e7f635a53a0c993,tayara,vente,appartement,Tunis,El Omrane Suprieur,185000.0,1745.2830188679245,106.0,3.0,3.0,106.0,RDC,False,False,False,False,True,False
tayara_6aa2842d4e7f635a53a0cb51,tayara,location,appartement,Tunis,El Omrane Suprieur,,,,,1.0,70.0,,False,False,False,False,False,False
tayara_6a9563e133f4b02206bd656a,tayara,location,appartement,Nabeul,Mrezga,,,,2.0,2.0,104.0,,True,True,False,True,False,False
tayara_6aa28c04648d164e8b87a046,tayara,location,appartement,Tunis,Tunis,,,,2.0,1.0,80.0,,False,False,False,False,False,False
tayara_6aa2950c4e7f635a53a0d82d,tayara,vente,appartement,Mahdia,Mahdia,190000.0,1818.1818181818182,104.5,2.0,1.0,5.0,,True,False,False,False,False,False
tayara_6a900d57b6ae14216f5a4fd7,tayara,location,appartement,Mahdia,Mahdia,,,,2.0,1.0,1.0,,False,False,False,False,False,False
tayara_6aa1d7fc62d7349f5f07ea92,tayara,location,appartement,Ben Arous,Ben Arous,,,,2.0,1.0,70.0,,True,False,False,False,False,False
tayara_6aa26d59648d164e8b878aa2,tayara,location,appartement,Ben Arous,Ezzahra,1200.0,,,1.0,1.0,90.0,,False,False,False,False,False,True
tayara_6aa254804e7f635a53a0ae83,tayara,location,appartement,Ben Arous,Boumhel,1150.0,,,2.0,1.0,80.0,,False,False,False,False,False,False
tayara_6a9aed9ff6b2a7cd2d7b76f5,tayara,location,appartement,Sousse,Hammam Sousse,1000.0,,,2.0,1.0,,,False,False,False,False,False,True
tayara_6aa1b5d9f6b2a7cd2d7e7974,tayara,vente,appartement,Nabeul,Hammamet,,,,,1.0,,,False,True,True,True,True,False
tayara_6aa27618648d164e8b878fdd,tayara,location,appartement,Ariana,Les Jardins El Menzah 1,1500.0,,,3.0,3.0,0.0,RDC,False,False,False,True,True,True
tayara_6aa265d7648d164e8b87858e,tayara,location,appartement,Tunis,Tunis,1500.0,23.076923076923077,65.0,1.0,1.0,65.0,3éme étage,False,True,False,False,True,True
tayara_6a85bd9386fe4424fc343106,tayara,location,appartement,Sousse,Khzema,1100.0,,,2.0,1.0,95.0,2ème étage,False,False,False,True,False,True
tayara_6aa1b55ff6b2a7cd2d7e78f6,tayara,location,appartement,Tunis,Gammarth,3500.0,,,2.0,2.0,8855.0,,False,True,False,False,False,False
tayara_6aa1ea64f6b2a7cd2d7ea73c,tayara,location,appartement,Sfax,Route De Laroport,,,,,2.0,3071.0,,False,False,False,False,False,True
tayara_6aa1b7c8f6b2a7cd2d7e7b5d,tayara,location,appartement,Manouba,Mornaguia,3600.0,,,3.0,1.0,90.0,,False,False,False,False,False,False
tayara_6a886bfe763dd571fac8e267,tayara,location,appartement,Mahdia,Mahdia,1300.0,,,1.0,1.0,67.0,,True,True,True,False,False,False
tayara_6aa26f3e648d164e8b878bef,tayara,location,appartement,Tunis,Tunis,,,,2.0,2.0,2.0,,False,False,False,False,False,False
tayara_6aa27327648d164e8b878e1f,tayara,vente,appartement,Tunis,L Aouina,435000.0,5117.64705882353,85.0,2.0,2.0,,,False,True,False,False,False,False
tayara_6aa26e0d648d164e8b878b37,tayara,location,appartement,Tunis,Tunis,2600.0,,,3.0,3.0,,,False,True,False,False,False,False
tayara_6aa2575c648d164e8b877e6a,tayara,location,appartement,Sfax,Route Mharza,,,,1.0,1.0,70.0,,False,False,False,False,False,True
tayara_6aa268ba648d164e8b878792,tayara,location,appartement,Tunis,L Aouina,1200.0,,,1.0,1.0,60.0,,False,False,False,False,False,True
tayara_6a8d8d8a763dd571facb5f12,tayara,location,appartement,Mahdia,Mahdia,,,,2.0,1.0,90.0,,False,False,False,False,False,False
tayara_6a884bbe763dd571fac8ca67,tayara,location,appartement,Mahdia,Mahdia,,,,,2.0,88.0,,False,False,False,False,False,False
tayara_6aa26455648d164e8b8784b2,tayara,location,appartement,Tunis,Tunis,,,,,1.0,85.0,,False,False,False,False,False,False
tayara_6a708399f1282c6658e2936d,tayara,location,appartement,Mahdia,Mahdia,,,,,1.0,75.0,,True,False,False,False,False,False
tayara_6aa27885648d164e8b87917d,tayara,location,appartement,Tunis,L Aouina,1400.0,,,1.0,1.0,,,False,True,False,False,False,False
tayara_6a86e351374b022e6dcda44a,tayara,location,appartement,Sousse,Hammam Sousse,1200.0,,,2.0,1.0,95.0,,False,False,False,True,False,True
tayara_6a994574b6ae14216f5e701c,tayara,location,appartement,Mahdia,Mahdia,,,,,2.0,98.0,,False,False,False,False,False,False
tayara_6aa27712648d164e8b879088,tayara,location,appartement,Mahdia,Mahdia,,,,,1.0,48.0,,False,False,False,False,False,False
tayara_6aa271114e7f635a53a0be30,tayara,location,appartement,Tunis,Jardins De Carthage,1950.0,,,3.0,2.0,128.0,7ème étage,False,True,False,False,False,False
tayara_6a7332dc6ef0e97a6c170598,tayara,vente,appartement,Tunis,L Aouina,345000.0,2782.2580645161293,124.0,2.0,2.0,124.0,,False,True,False,False,True,False
tayara_6a4501b9b3da6e91fdc18258,tayara,vente,appartement,Tunis,L Aouina,250000.0,,,1.0,1.0,,,False,True,False,False,False,False
tayara_6aa1802b62d7349f5f078969,tayara,vente,appartement,Tunis,L Aouina,300000.0,2542.3728813559323,118.0,3.0,2.0,118.0,6ème étage,True,False,False,False,False,False
tayara_6a88cd7c509ae3528dcc8568,tayara,location,appartement,Sousse,Autres Villes,1500.0,,,2.0,1.0,0.0,,False,False,False,False,False,True
tayara_6aa186f162d7349f5f079239,tayara,location,appartement,Mahdia,Mahdia,1500.0,,,,1.0,1.0,,True,False,False,False,False,False
tayara_6a7ee5ac303f47f0a02d34e6,tayara,vente,appartement,Tunis,L Aouina,245000.0,4622.641509433963,53.0,1.0,1.0,,,False,False,False,False,False,False
tayara_6a8c3079763dd571facac596,tayara,location,appartement,Sousse,Sahloul,1200.0,,,2.0,1.0,0.0,,False,True,False,False,False,True
tayara_6aa18c54f6b2a7cd2d7e48df,tayara,vente,appartement,Sousse,Hammam Sousse,,,45.0,1.0,1.0,45.0,1éme étage,False,False,False,False,False,False
tayara_6aa186d6f6b2a7cd2d7e41a7,tayara,location,appartement,Tunis,La Marsa,4000.0,,,3.0,3.0,120.0,,False,True,False,False,False,True
tayara_6aa17fa6f6b2a7cd2d7e3862,tayara,vente,appartement,Ariana,La Soukra,860000.0,4699.453551912568,183.0,3.0,3.0,160.0,,True,True,False,True,True,False
tayara_6aa182def6b2a7cd2d7e3c7c,tayara,location,appartement,Tunis,Ain Zaghouen,1150.0,19.166666666666668,60.0,1.0,1.0,60.0,3éme étage,False,True,False,False,True,False
tayara_6aa18207f6b2a7cd2d7e3b66,tayara,location,appartement,Tunis,L Aouina,1350.0,,,3.0,1.0,160.0,4éme  étage,False,False,False,False,False,False
